GpsCycle,GpsWeek,GpsTow,Time::TimeStartup,Time::GpsTow,Time::GpsWeek,Time::TimeUtc::year,Time::TimeUtc::month,Time::TimeUtc::day,Time::TimeUtc::hour,Time::TimeUtc::min,Time::TimeUtc::sec,Time::TimeUtc::ms,Time::TimeStatus::timeOk,Time::TimeStatus::dateOk,Time::TimeStatus::utcTimeValid,GNSS1::UTC::year,GNSS1::UTC::month,GNSS1::UTC::day,GNSS1::UTC::hour,GNSS1::UTC::min,GNSS1::UTC::sec,GNSS1::UTC::ms,GNSS1::Tow,GNSS1::Week,GNSS1::NumSats,GNSS1::Fix,GNSS1::PosLla::latitude,GNSS1::PosLla::longitude,GNSS1::PosLla::altitude,GNSS1::PosEcef::X,GNSS1::PosEcef::Y,GNSS1::PosEcef::Z,GNSS1::VelNed::N,GNSS1::VelNed::E,GNSS1::VelNed::D,GNSS1::VelEcef::X,GNSS1::VelEcef::Y,GNSS1::VelEcef::Z,GNSS1::PosU::N,GNSS1::PosU::E,GNSS1::PosU::D,GNSS1::VelU,GNSS1::TimeU,GNSS1::TimeInfo::Status::timeOk,GNSS1::TimeInfo::Status::dateOk,GNSS1::TimeInfo::Status::utcTimeValid,GNSS1::TimeInfo::LeapSeconds,GNSS1::gDOP,GNSS1::pDOP,GNSS1::tDOP,GNSS1::vDOP,GNSS1::hDOP,GNSS1::nDOP,GNSS1::eDOP,Att::YawPitchRoll::Y,Att::YawPitchRoll::P,Att::YawPitchRoll::R,Att::Quaternion::w,Att::Quaternion::x,Att::Quaternion::y,Att::Quaternion::z,Att::YprU::Y,Att::YprU::P,Att::YprU::R,INS::InsStatus::Mode,INS::InsStatus::GpsFix,INS::InsStatus::Error::IMU,INS::InsStatus::Error::MagPres,INS::InsStatus::Error::GNSS,INS::InsStatus::GpsHeadingIns,INS::InsStatus::GpsCompass,INS::PosLla::latitude,INS::PosLla::longitude,INS::PosLla::altitude,INS::PosEcef::X,INS::PosEcef::Y,INS::PosEcef::Z,INS::VelBody::X,INS::VelBody::Y,INS::VelBody::Z,INS::VelNed::N,INS::VelNed::E,INS::VelNed::D,INS::VelEcef::X,INS::VelEcef::Y,INS::VelEcef::Z,INS::MagEcef::X,INS::MagEcef::Y,INS::MagEcef::Z,INS::AccelEcef::X,INS::AccelEcef::Y,INS::AccelEcef::Z,INS::LinearAccelEcef::,INS::LinearAccelEcef::Y,INS::LinearAccelEcef::Z,INS::PosU,INS::VelU,GNSS2::UTC::year,GNSS2::UTC::month,GNSS2::UTC::day,GNSS2::UTC::hour,GNSS2::UTC::min,GNSS2::UTC::sec,GNSS2::UTC::ms,GNSS2::Tow,GNSS2::Week,GNSS2::NumSats,GNSS2::Fix,GNSS2::PosLla::latitude,GNSS2::PosLla::longitude,GNSS2::PosLla::altitude,GNSS2::PosEcef::X,GNSS2::PosEcef::Y,GNSS2::PosEcef::Z,GNSS2::VelNed::N,GNSS2::VelNed::E,GNSS2::VelNed::D,GNSS2::VelEcef::X,GNSS2::VelEcef::Y,GNSS2::VelEcef::Z,GNSS2::PosU::N,GNSS2::PosU::E,GNSS2::PosU::D,GNSS2::VelU,GNSS2::TimeU,GNSS2::TimeInfo::Status::timeOk,GNSS2::TimeInfo::Status::dateOk,GNSS2::TimeInfo::Status::utcTimeValid,GNSS2::TimeInfo::LeapSeconds,GNSS2::gDOP,GNSS2::pDOP,GNSS2::tDOP,GNSS2::vDOP,GNSS2::hDOP,GNSS2::nDOP,GNSS2::eDOP
2,117,201412.658637,442145005000,201412658636570,2165,21,7,6,7,56,34,658,1,1,1,21,7,6,7,56,34,599,201412599836190,2165,13,4,48.739353616000002,8.9167916159999994,582.68269999999995,4163715.4621000001,653270.67940000002,4771930.7001,2.9360001,-24.379,-0.27000001,1.7745075,-24.398844,2.1392128,1.6450598,1.277065,3.4812722,0.13200001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,6.0745249,61.445007,7.2277513,-0.85844338,-0.027094243,-0.51201952,-0.013301729,0.48329347,0.024162509,0.033209797,2,1,0,0,0,0,0,48.739353393263151,8.9167714172158394,582.31945744669065,4163715.4743612353,653269.17585218116,4771930.4106600853,0.64735067,-24.406744,3.5419216,3.3040929,-24.446041,-0.35681581,1.5679076,-24.499104,2.447226,-0.035864621,0.10650568,0.47021163,2.1703205,0.48537701,9.0429382,-4.2198029,-0.51728839,1.6699402,0.45664838,0.06917432,21,7,6,7,56,34,399,201412399514186,2165,13,4,48.739345842956922,8.916857661406846,582.89562360290438,4163715.4900000002,653275.59999999998,4771930.29,1.846,-24.405001,-0.29100001,2.5999999,-24.299999,1.4399999,1.6160856,1.271482,3.4348261,0.20800002,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201412.858636,442345004000,201412858635664,2165,21,7,6,7,56,34,858,1,1,1,21,7,6,7,56,34,799,201412799836213,2165,13,4,48.739359704000002,8.916725404000001,582.73360000000002,4163715.7474000002,653265.79390000005,4771931.1848999998,3.862,-24.34,-0.31600001,1.1107552,-24.463514,2.7844751,1.6549079,1.2747071,3.4832153,0.13440001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,9.1425991,61.592697,7.6059985,-0.85708106,-0.016077027,-0.51377636,-0.034460459,0.45081493,0.024761412,0.032204669,2,1,0,0,0,0,1,48.739360046893424,8.916705064888701,582.3785186689347,4163715.7198316772,653264.27381015569,4771930.9430651236,0.34841955,-24.568979,3.4054277,4.2119994,-24.444849,-0.24770665,0.82233816,-24.614866,2.9639575,-0.024482951,0.12630621,0.4632906,3.389935,0.41525203,11.167894,-3.0001895,-0.58739847,3.7948954,0.45639771,0.069477916,21,7,6,7,56,34,599,201412599514278,2165,13,4,48.739350204070988,8.9167911741624213,582.97562157455832,4163715.9399999999,653270.71999999997,4771930.6699999999,2.9690001,-24.434999,-0.389,1.8399999,-24.449999,2.25,1.6208375,1.2674713,3.4282217,0.19360001,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201413.058643,442545005000,201413058643103,2165,21,7,6,7,56,35,58,1,1,1,21,7,6,7,56,35,0,201412999836237,2165,13,4,48.739367588,8.9166593879999994,582.80550000000005,4163715.8964,653260.89769999997,4771931.8171000006,4.914,-24.280001,-0.44,0.40099391,-24.514145,3.5714667,1.6651967,1.2724849,3.4850826,0.13440001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,11.287563,62.64859,6.0777688,-0.85161263,0.0059881778,-0.52108735,-0.056463316,0.42063898,0.025470639,0.031189356,2,1,0,0,0,0,1,48.739368476207332,8.9166387208418012,582.44219632074237,4163715.8215529271,653259.34983253991,4771931.6091770977,0.42783251,-24.795834,2.8232625,5.2359352,-24.402548,-0.29635978,0.087071709,-24.687407,3.6758018,-0.011809096,0.13587689,0.45325905,1.32442,0.73284328,11.193744,-5.0657034,-0.26980725,3.8207448,0.45624793,0.070078798,21,7,6,7,56,34,799,201412799514369,2165,13,4,48.73935648466955,8.9167247554445961,583.05457689519972,4163716.23,653265.82000000007,4771931.1900000004,3.8640001,-24.450001,-0.28299999,1.1,-24.58,2.76,1.6269491,1.2663625,3.4325972,0.2112,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201413.258642,442745004000,201413258641958,2165,21,7,6,7,56,35,258,1,1,1,21,7,6,7,56,35,199,201413199836260,2165,13,4,48.739377322999999,8.9165933230000007,582.88019999999995,4163715.8936000001,653255.98249999993,4771932.5872999998,5.9200001,-24.292,-0.33399999,-0.41329372,-24.654057,4.1552272,1.6734719,1.2702153,3.4844592,0.13440001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,13.320734,61.709751,5.7952952,-0.85459226,0.016303571,-0.51378608,-0.073689781,0.39165977,0.026165858,0.030235007,2,1,0,0,0,0,1,48.739378864981376,8.9165726232834235,582.51111472211778,4163715.7620368116,653254.41891298827,4771932.4229442608,0.52301311,-24.956671,2.8433993,6.2926998,-24.320711,-0.31415462,-0.69883573,-24.727869,4.3860984,-0.021958888,0.14116138,0.44906217,2.1870232,0.58403325,11.002278,-4.2031012,-0.41860965,3.6292779,0.45613328,0.070332028,21,7,6,7,56,35,0,201412999514460,2165,13,4,48.739364293617705,8.9166579812705464,583.09083517827094,4163716.3700000001,653260.87,4771931.79,4.8969998,-24.576,-0.25600001,0.34,-24.82,3.4199998,1.6314158,1.2622335,3.4269905,0.19520001,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201413.458643,442945005000,201413458642960,2165,21,7,6,7,56,35,458,1,1,1,21,7,6,7,56,35,399,201413399836283,2165,13,4,48.739388861000002,8.9165274609999994,582.93409999999994,4163715.7266000002,653251.0523000001,4771933.4740999993,6.9159999,-24.16,-0.27500001,-1.2118551,-24.645739,4.7677226,1.6771498,1.2676138,3.4815965,0.13680002,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,14.789788,61.367607,4.9710684,-0.85488969,0.028632082,-0.51037955,-0.088637479,0.36448562,0.026924815,0.029277664,2,1,0,0,0,0,1,48.739391028677517,8.9165066188288087,582.56824441812932,4163715.5471783974,653249.4705560453,4771933.3580303332,0.60185075,-25.117739,2.8207519,7.2667265,-24.214949,-0.22462726,-1.4969616,-24.746019,4.961154,-0.0082471222,0.15202662,0.45216417,1.6026719,0.88300472,9.338273,-4.7874522,-0.11962295,1.9652705,0.4560456,0.069684669,21,7,6,7,56,35,199,201413199514552,2165,13,4,48.739374164039468,8.9165915020690267,583.17871152609587,4163716.3700000001,653255.92000000004,4771932.5800000001,5.954,-24.361,-0.31,-0.44,-24.73,4.1599998,1.6337316,1.2567061,3.4216747,0.19520001,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201413.658643,443145005000,201413658643007,2165,21,7,6,7,56,35,658,1,1,1,21,7,6,7,56,35,599,201413599836307,2165,13,4,48.739402212999998,8.9164620129999985,583.00369999999998,4163715.4156999998,653246.12860000005,4771934.5055999998,7.915,-24.014,-0.426,-1.8779967,-24.602476,5.5400577,1.6808792,1.2657816,3.4790704,0.13920002,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,16.78602,61.341038,4.321857,-0.85310543,0.042318046,-0.50901234,-0.10642705,0.34043434,0.027549308,0.02853673,2,1,0,0,0,0,1,48.739405003861883,8.9164411423202861,582.63118129223585,4163715.1804641648,653244.53768715635,4771934.4303442929,0.79475892,-25.281418,2.6753361,8.3442268,-24.025051,-0.33168077,-2.256834,-24.673018,5.7522225,-0.021487832,0.12860146,0.36546344,2.0097322,1.9254787,10.64311,-4.3803911,0.92285079,3.2701077,0.45603189,0.069479458,21,7,6,7,56,35,399,201413399514643,2165,13,4,48.739385881170939,8.9165253810458722,583.24604031350464,4163716.2000000002,653250.96999999997,4771933.4900000002,6.9219999,-24.308001,-0.27500001,-1.1899999,-24.789999,4.77,1.635329,1.2519078,3.4182048,0.19680001,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201413.858643,443345005000,201413858643055,2165,21,7,6,7,56,35,858,1,1,1,21,7,6,7,56,35,799,201413799836330,2165,13,4,48.739417410999998,8.9163971110000002,583.08719999999994,4163714.9553,653241.22089999996,4771935.6831,8.9499998,-23.785,-0.34,-2.7381473,-24.505636,6.1579776,1.6839068,1.2641764,3.4763818,0.14400001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,18.672934,61.149944,3.9651763,-0.85190523,0.053081185,-0.50645864,-0.12222771,0.31893623,0.028172862,0.027875146,2,1,0,0,0,0,1,48.739420747892673,8.9163761592682906,582.69118118006736,4163714.6601116019,653239.6174592505,4771935.6301853294,0.75416917,-25.411417,2.7178392,9.3130188,-23.810144,-0.20017958,-3.0953362,-24.587019,6.2922721,-0.015997961,0.13805342,0.35058105,2.3308277,1.5127254,10.658597,-4.0592947,0.51011264,3.2855921,0.45608482,0.068698034,21,7,6,7,56,35,599,201413599514735,2165,13,4,48.739399161997618,8.916459328519716,583.26722371671349,4163715.8700000001,653246,4771934.4800000004,7.9239998,-24.191,-0.234,-1.9799999,-24.799999,5.4000001,1.6380367,1.2506616,3.421051,0.2112,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201414.05865,443545005000,201414058650017,2165,21,7,6,7,56,36,58,1,1,1,21,7,6,7,56,36,0,201413999836354,2165,13,4,48.739434363999997,8.9163325639999993,583.12700000000007,4163714.3158000004,653236.32180000003,4771936.9565000003,9.9029999,-23.618,-0.147,-3.5975041,-24.47143,6.6413856,1.6865306,1.262881,3.4734564,0.14400001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,21.101213,61.407421,4.794692,-0.8484537,0.058053125,-0.50811231,-0.13630156,0.30066717,0.02873081,0.02741014,2,1,0,0,0,0,1,48.739438227028295,8.9163118619231003,582.70750881358981,4163713.9601765289,653234.72011713218,4771936.9244571477,0.39484066,-25.488819,3.0628152,10.167689,-23.575956,0.094369888,-3.9582429,-24.485348,6.6344953,-0.012404844,0.14039603,0.34318125,2.5842037,1.2763276,9.8964033,-3.8059196,0.2737149,2.5233984,0.45625234,0.067641802,21,7,6,7,56,35,799,201413799514826,2165,13,4,48.739414490822845,8.9163938606190705,583.32803741935641,4163715.3900000001,653241.05000000005,4771935.6500000004,8.9759998,-23.921,-0.18000001,-2.8399999,-24.66,6.0599999,1.6402614,1.2474825,3.4177558,0.2016,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201414.258649,443745004000,201414258648872,2165,21,7,6,7,56,36,258,1,1,1,21,7,6,7,56,36,199,201414199836377,2165,13,4,48.739452958999998,8.9162687589999994,583.11069999999995,4163713.4967,653231.44350000005,4771938.3080000002,10.783,-23.298,0.20900001,-4.5330162,-24.294149,6.9541087,1.6889429,1.2621034,3.4709408,0.14400001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,21.698137,59.061989,3.2226663,-0.85680842,0.068708055,-0.48849824,-0.15009344,0.28413787,0.029527057,0.026772298,2,1,0,0,0,0,1,48.739457426876022,8.9162481681326113,582.68719000089914,4163713.0873610955,653229.84059597633,4771938.3173853615,0.8043744,-25.647068,3.1000068,11.233426,-23.27689,0.16005516,-4.838903,-24.320772,7.287951,-0.020124257,0.15098244,0.35845739,1.709527,2.530344,11.96575,-4.6805935,1.5277468,4.5927401,0.45642987,0.067381084,21,7,6,7,56,36,0,201413999514917,2165,13,4,48.739431565156814,8.9163292880816574,583.36487522907555,4163714.7400000002,653236.14000000001,4771936.9299999997,9.8439999,-23.625999,-0.018999999,-3.6399999,-24.49,6.5099998,1.6414236,1.2462928,3.4213581,0.21600001,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201414.45865,443945005000,201414458649874,2165,21,7,6,7,56,36,458,1,1,1,21,7,6,7,56,36,399,201414399836400,2165,13,4,48.739473464,8.916205763999999,583.0616,4163712.4901000001,653226.58979999996,4771939.7751000002,12.038,-23.080999,0.141,-5.4543533,-24.21904,7.8328786,1.6912301,1.261403,3.4680505,0.14640002,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,23.530752,60.013863,3.8973036,-0.85074884,0.073087171,-0.49531907,-0.15982382,0.26889333,0.030213967,0.02632327,2,1,0,0,0,0,1,48.73947850861704,8.9161853835433487,582.64383702538908,4163712.0337375393,653225.00041060743,4771939.8310241932,0.69793987,-25.776173,3.7349348,12.256145,-22.988884,0.382236,-5.7878013,-24.178112,7.7954001,-0.009286508,0.15981446,0.36540604,1.9361868,1.9809685,10.208809,-4.4539337,0.97837073,2.8357997,0.45661798,0.066877514,21,7,6,7,56,36,199,201414199515009,2165,13,4,48.739450269404301,8.9162654555290199,583.37571299541742,4163713.9300000002,653231.26000000001,4771938.3100000005,10.878,-23.377001,-0.001,-4.4499998,-24.359999,7.1700001,1.6436116,1.2437048,3.4196599,0.20640002,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201414.65865,444145005000,201414658649921,2165,21,7,6,7,56,36,658,1,1,1,21,7,6,7,56,36,599,201414599836424,2165,13,4,48.739495949000002,8.9161436489999986,583.00720000000001,4163711.3064999999,653221.77430000005,4771941.3832999999,12.948,-22.672001,0.41800001,-6.3740115,-23.94932,8.2247829,1.6939602,1.2613504,3.4662342,0.15360001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,26.017677,60.864578,4.3976083,-0.84385556,0.081702277,-0.50060332,-0.17501102,0.25517228,0.030741708,0.026041284,2,1,0,0,0,0,1,48.739501595664223,8.9161232788122078,582.57907016761601,4163710.7927826969,653220.1814615872,4771941.4756430257,0.69818342,-25.934158,3.9419532,13.30476,-22.615873,0.33556366,-6.5940042,-23.926996,8.5220222,-0.0044476688,0.16074544,0.341887,2.7411926,1.8140142,9.6803188,-3.6489244,0.81143159,2.3073051,0.45686263,0.066461429,21,7,6,7,56,36,399,201414399515100,2165,13,4,48.739470839796269,8.9162021997014236,583.31089639943093,4163712.9100000001,653226.39000000001,4771939.7700000005,12.051,-23.136,0.25600001,-5.5299997,-24.289999,7.75,1.6445172,1.2395937,3.4157834,0.20960002,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201414.858649,444345004000,201414858649015,2165,21,7,6,7,56,36,858,1,1,1,21,7,6,7,56,36,799,201414799836447,2165,13,4,48.739520028999998,8.9160825290000005,582.93060000000003,4163709.9646999999,653217.01210000005,4771943.0918999994,13.811,-22.306999,0.34999999,-7.0271735,-23.682327,8.8450346,1.6957848,1.2618179,3.4635029,0.15120001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,28.457903,60.754139,3.5618615,-0.83970803,0.098247796,-0.49652815,-0.19671713,0.24374783,0.031274416,0.025832029,2,1,0,0,0,0,1,48.739526224332877,8.9160623013951579,582.49492918513715,4163709.3990213783,653215.42248277215,4771943.2187663913,0.41466469,-26.160917,3.4919622,14.150183,-22.276278,0.5468812,-7.4121552,-23.711603,8.9207134,-0.0027380437,0.17153837,0.34545827,2.7217412,2.2394617,10.396881,-3.6683757,1.2368789,3.0238659,0.45726067,0.065602534,21,7,6,7,56,36,599,201414599515192,2165,13,4,48.739493374941901,8.9161399524486118,583.26722731348127,4163711.73,653221.57000000007,4771941.3899999997,12.924,-22.722,0.33199999,-6.29,-23.99,8.2699995,1.6426581,1.2353513,3.4090075,0.20480001,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201415.058656,444545005000,201415058656454,2165,21,7,6,7,56,37,58,1,1,1,21,7,6,7,56,37,0,201414999836471,2165,13,4,48.739545713999995,8.9160224140000004,582.84590000000003,4163708.4729000004,653212.30630000005,4771944.9121000003,14.731,-21.889,0.52499998,-7.8891993,-23.394455,9.3202095,1.696322,1.262398,3.4611876,0.15600002,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,31.592392,59.560886,3.0112486,-0.83842248,0.11321331,-0.4839642,-0.22362714,0.23290853,0.03171498,0.025745591,2,1,0,0,0,0,1,48.739552502396229,8.9160023923620795,582.39160881564021,4163707.8443505913,653210.71781559929,4771945.068444957,0.3019917,-26.38949,2.9157999,15.136515,-21.80875,0.51247597,-8.1947432,-23.361107,9.5970354,0.0017347485,0.19310781,0.35825658,2.4480786,3.3737381,11.682929,-3.942035,2.3711696,4.3099093,0.45761245,0.065138839,21,7,6,7,56,36,799,201414799515283,2165,13,4,48.73951746275484,8.9160785583935311,583.20509571488947,4163710.3999999999,653216.79000000004,4771943.1100000003,13.843,-22.476,0.42399999,-7.0699997,-23.859999,8.8099995,1.6394846,1.2307816,3.401969,0.20640002,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201415.258656,444745005000,201415258656263,2165,21,7,6,7,56,37,258,1,1,1,21,7,6,7,56,37,199,201415199836494,2165,13,4,48.739573222000004,8.915963721999999,582.76009999999997,4163706.8146000002,653207.67310000001,4771946.8651000001,15.844,-21.327999,0.324,-8.6717463,-22.949362,10.205311,1.6968861,1.2637199,3.4587603,0.15600002,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,34.12772,57.956814,1.9114727,-0.83854699,0.12819546,-0.46736971,-0.24893866,0.22356132,0.032269854,0.025640139,2,1,0,0,0,0,1,48.739580685475183,8.9159439097265061,582.31188942212611,4163706.1314490899,653206.09453772579,4771947.0755857853,0.5360505,-26.619665,2.3983088,16.26556,-21.212202,0.34626579,-9.0173807,-22.88632,10.466565,-0.005571425,0.19631295,0.33871436,2.205904,3.1353226,10.577698,-4.1842093,2.1327543,3.2046778,0.45807025,0.065379232,21,7,6,7,56,37,0,201414999515374,2165,13,4,48.739543303561383,8.9160180807400859,583.10495625901967,4163708.8900000001,653212.05000000005,4771944.9299999997,14.829,-22.042999,0.49000001,-7.9199996,-23.549999,9.4099998,1.6366171,1.2269782,3.3949406,0.20640002,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201415.458656,444945005000,201415458656311,2165,21,7,6,7,56,37,458,1,1,1,21,7,6,7,56,37,399,201415399836517,2165,13,4,48.739602813999994,8.915906613999999,582.71960000000001,4163704.9949000003,653203.13760000002,4771949.0049999999,17.047001,-20.666,0.035,-9.4794531,-22.405985,11.215918,1.6965339,1.2684411,3.4617927,0.15600002,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,38.037682,60.072124,2.7747359,-0.82216203,0.14325316,-0.47991285,-0.27057672,0.21470046,0.03260576,0.025798114,2,1,0,0,0,0,1,48.73961093851284,8.9158872527524284,582.26493950560689,4163704.2481149021,653201.58046417974,4771949.2591783125,0.43761849,-26.772556,2.2288728,17.350758,-20.515194,0.084830284,-9.7610445,-22.297428,11.378749,0.0096905231,0.19501168,0.30829066,3.2832913,4.7271347,13.432468,-3.1068165,3.7245808,6.0594416,0.45853275,0.065385647,21,7,6,7,56,37,199,201415199515466,2165,13,4,48.739570969578679,8.9159588802499599,583.01297445036471,4163707.2200000002,653207.38,4771946.8899999997,15.899,-21.521999,0.36700001,-8.71,-23.15,10.21,1.6337788,1.2263219,3.3950562,0.22080003,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201415.658656,445145005000,201415658656359,2165,21,7,6,7,56,37,658,1,1,1,21,7,6,7,56,37,599,201415599836541,2165,13,4,48.739634408999997,8.9158514090000001,582.74310000000003,4163703.0295000002,653198.72199999995,4771951.3400999997,18.072001,-19.909,-0.33500001,-10.11692,-21.739735,12.170024,1.6956785,1.2744673,3.4668522,0.15360001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,39.436127,59.496498,0.58283025,-0.81814647,0.16325146,-0.46857938,-0.29054895,0.2062985,0.033206321,0.025562145,2,1,0,0,0,0,1,48.739643242939195,8.9158325847805724,582.29655999038368,4163702.2238601958,653197.1923868981,4771951.6522899289,1.0354083,-26.952572,1.5964936,18.415966,-19.770317,-0.22094631,-10.468332,-21.6544,12.311092,0.006802693,0.19125554,0.29413325,2.3515272,3.1611528,8.9333525,-4.0385804,2.1585987,1.5603266,0.45899287,0.06529329,21,7,6,7,56,37,399,201415399515557,2165,13,4,48.739600614752717,8.9159013808953933,582.94073594454676,4163705.3799999999,653202.81000000006,4771949.0099999998,16.990999,-20.809,0.31200001,-9.5999994,-22.57,10.969999,1.6272953,1.2255914,3.3898365,0.21280001,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201415.858655,445345004000,201415858655453,2165,21,7,6,7,56,37,858,1,1,1,21,7,6,7,56,37,799,201415799836564,2165,13,4,48.739667782999994,8.9157981829999997,582.81280000000004,4163700.9250000003,653194.4310000001,4771953.8401999995,19.025,-19.212999,-0.45899999,-10.851736,-21.150503,12.891726,1.6939218,1.2806675,3.472086,0.15600002,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,42.84874,61.177658,1.4785609,-0.80368924,0.17552266,-0.47772831,-0.30830368,0.19808391,0.03347965,0.025698556,2,1,0,0,0,0,1,48.739677285057262,8.9157799881306907,582.37233114708215,4163700.0612300388,653192.93683488574,4771954.2060384313,1.0771738,-27.084717,1.6201792,19.413837,-18.979467,-0.49983025,-11.150318,-20.96084,13.178797,0.023958787,0.19074234,0.27684507,3.1199384,3.6073117,10.71932,-3.2701631,2.6047714,3.3462865,0.45938346,0.064823136,21,7,6,7,56,37,599,201415599515649,2165,13,4,48.739632296346819,8.9158459013034186,582.96247086208314,4163703.4100000001,653198.37,4771951.3500000006,18.191,-20.042999,-0.41499999,-10.13,-21.879999,12.309999,1.6213399,1.2256382,3.3876195,0.21600001,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
2,117,201416.058663,445545005000,201416058662653,2165,21,7,6,7,56,38,58,1,1,1,21,7,6,7,56,38,0,201415999836588,2165,13,4,48.739702825999998,8.9157471259999994,582.92439999999999,4163698.6864,653190.27210000006,4771956.4943000004,19.922001,-18.414,-0.68599999,-11.493824,-20.442467,13.653923,1.6919804,1.2866333,3.476059,0.15360001,9.9999997e-10,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997,43.282852,61.370899,0.10124384,-0.79952776,0.18749969,-0.47463185,-0.31673926,0.19081494,0.034135353,0.025333436,2,1,0,0,0,0,1,48.739712833825394,8.9157293527917325,582.48522925097495,4163697.7759855338,653188.80808919109,4771956.8981983634,1.491472,-27.142939,1.7684084,20.230875,-18.236435,-0.48479462,-11.882032,-20.323511,13.706315,0.037185654,0.1948307,0.29135495,1.4581637,4.7329712,9.8447447,-4.9319377,3.7304304,2.4717112,0.45981506,0.063983925,21,7,6,7,56,37,799,201415799515740,2165,13,4,48.739665740304019,8.9157925046809758,582.99849623255432,4163701.2800000003,653194.06000000006,4771953.8300000001,19.004,-19.318001,-0.191,-11,-21.279999,12.679999,1.6162462,1.2262681,3.3859148,0.21760002,5.0999997e-08,1,1,1,18,1.8499999,1.5899999,0.94,1.35,0.84999996,0.66999996,0.52999997
